league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ITA-Serie A,1718,2018-01-24 Sampdoria-Roma,Sampdoria,Fabio Quagliarella,2,2017,7527,2018-01-24 19:45:00,189665,102,1230,,,0.7612990140914917,0.885,0.5,46,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-01-28 Crotone-Cagliari,Crotone,Marcello Trotta,2,2017,7712,2018-01-28 14:00:00,190332,115,1369,,,0.7612990140914917,0.885,0.5,28,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-01-28 Napoli-Bologna,Napoli,Dries Mertens,2,2017,7711,2018-01-28 14:00:00,190294,105,1384,,,0.7612990140914917,0.885,0.5,36,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-01-28 Roma-Sampdoria,Roma,Alessandro Florenzi,2,2017,7717,2018-01-28 14:00:00,190550,95,1254,,,0.7612990140914917,0.885,0.5,38,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-02-11 Roma-Benevento,Roma,Gregoire Defrel,2,2017,7730,2018-02-11 19:45:00,195858,95,1468,,,0.7612990140914917,0.885,0.5,91,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-02-11 Sampdoria-Verona,Sampdoria,Fabio Quagliarella,2,2017,7734,2018-02-11 14:00:00,195944,102,1230,,,0.7612990140914917,0.885,0.5,84,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-02-18 AC Milan-Sampdoria,AC Milan,Ricardo Rodríguez,2,2017,7748,2018-02-18 19:45:00,196942,111,308,,,0.7612590193748474,0.885,0.5,6,Left Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-02-25 Sassuolo-Lazio,Lazio,Ciro Immobile,2,2017,7754,2018-02-25 14:00:00,197885,96,1209,,,0.7612990140914917,0.885,0.5,30,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-02-26 Cagliari-Napoli,Napoli,Lorenzo Insigne,2,2017,7752,2018-02-26 19:45:00,198168,105,1393,,,0.7612990140914917,0.885,0.5,71,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-11 Cagliari-Lazio,Cagliari,Nicolò Barella,2,2017,7772,2018-03-11 14:00:00,200630,116,1409,,,0.7612990140914917,0.885,0.5,73,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-11 Crotone-Sampdoria,Crotone,Marcello Trotta,2,2017,7775,2018-03-11 14:00:00,200643,115,1369,,,0.7612590193748474,0.885,0.5,22,Left Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-11 Juventus-Udinese,Juventus,Gonzalo Higuaín,2,2017,7778,2018-03-11 14:00:00,200691,98,1293,,,0.7612990140914917,0.885,0.5,37,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-11 Sassuolo-SPAL 2013,Sassuolo,Khouma Babacar,2,2017,7776,2018-03-11 14:00:00,200670,104,1434,,,0.7612990140914917,0.885,0.5,30,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-11 Sassuolo-SPAL 2013,Sassuolo,Khouma Babacar,2,2017,7776,2018-03-11 14:00:00,200682,104,1434,,,0.0998919010162353,0.879000015258789,0.500999984741211,68,Left Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-11 Sassuolo-SPAL 2013,Sassuolo,Matteo Politano,2,2017,7776,2018-03-11 14:00:00,200673,104,1473,,,0.7612990140914917,0.885,0.5,45,Left Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-18 AC Milan-Chievo,AC Milan,Franck Kessié,2,2017,7782,2018-03-18 14:00:00,202032,111,1489,,,0.7611770033836365,0.885,0.5,92,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-18 Benevento-Cagliari,Cagliari,Nicolò Barella,2,2017,7781,2018-03-18 14:00:00,202008,116,1409,,,0.7612990140914917,0.885,0.5,95,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Inter,Mauro Icardi,2,2017,7785,2018-03-18 11:30:00,201842,106,1513,,,0.7612990140914917,0.885,0.5,29,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-18 Torino-Fiorentina,Fiorentina,Cyril Théréau,2,2017,7783,2018-03-18 14:00:00,202055,110,1147,,,0.7612990140914917,0.885,0.5,93,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-18 Torino-Fiorentina,Fiorentina,Jordan Veretout,2,2017,7783,2018-03-18 14:00:00,202034,110,677,,,0.7612990140914917,0.885,0.5,13,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-18 Verona-Atalanta,Atalanta,Josip Ilicic,2,2017,7779,2018-03-18 14:00:00,201964,107,1426,,,0.7612590193748474,0.885,0.5,48,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-31 Chievo-Sampdoria,Sampdoria,Fabio Quagliarella,2,2017,7795,2018-03-31 14:00:00,205058,102,1230,,,0.7612990140914917,0.885,0.5,25,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-31 Genoa-SPAL 2013,Genoa,Gianluca Lapadula,2,2017,7796,2018-03-31 14:00:00,205072,101,1136,,,0.7612990140914917,0.885,0.5,5,Left Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-03-31 Genoa-SPAL 2013,Genoa,Gianluca Lapadula,2,2017,7796,2018-03-31 14:00:00,205077,101,1136,,,0.7612990140914917,0.885,0.5,29,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-03-31 Lazio-Benevento,Lazio,Luis Alberto,2,2017,7789,2018-03-31 14:00:00,204934,96,1219,,,0.7612990140914917,0.885,0.5,90,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-03 Genoa-Cagliari,Cagliari,Nicolò Barella,2,2017,7760,2018-04-03 17:30:00,204842,116,1409,,,0.7612990140914917,0.885,0.5,61,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-03 Udinese-Fiorentina,Fiorentina,Jordan Veretout,2,2017,7762,2018-04-03 17:30:00,204855,110,677,,,0.7612990140914917,0.885,0.5,28,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-07 Benevento-Juventus,Juventus,Paulo Dybala,2,2017,7806,2018-04-07 13:00:00,208030,98,1294,,,0.7612180113792419,0.885,0.5,47,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-07 Benevento-Juventus,Juventus,Paulo Dybala,2,2017,7806,2018-04-07 13:00:00,208040,98,1294,,,0.7612990140914917,0.885,0.5,73,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-07 SPAL 2013-Atalanta,Atalanta,Marten de Roon,2,2017,7799,2018-04-07 16:00:00,207858,107,1710,,,0.7612990140914917,0.885,0.5,77,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-08 Napoli-Chievo,Napoli,Dries Mertens,2,2017,7802,2018-04-08 13:00:00,207915,105,1384,,,0.7612990140914917,0.885,0.5,50,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-04-08 Verona-Cagliari,Verona,Rômulo,2,2017,7801,2018-04-08 13:00:00,207884,94,1849,,,0.7612990140914917,0.885,0.5,35,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-18 Benevento-Atalanta,Atalanta,Marten de Roon,2,2017,7819,2018-04-18 16:00:00,209637,107,1710,,,0.761135995388031,0.885,0.5,65,Right Foot,Penalty,Missed Shot
ITA-Serie A,1718,2018-04-18 Fiorentina-Lazio,Fiorentina,Jordan Veretout,2,2017,7825,2018-04-18 18:45:00,209916,110,677,,,0.7612990140914917,0.885,0.5,30,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-18 Torino-AC Milan,Torino,Andrea Belotti,2,2017,7826,2018-04-18 18:45:00,209938,113,1186,,,0.7612990140914917,0.885,0.5,3,Right Foot,Penalty,Shot On Post
ITA-Serie A,1718,2018-04-23 Genoa-Verona,Verona,Rômulo,2,2017,7833,2018-04-23 18:45:00,211355,94,1849,,,0.7612990140914917,0.885,0.5,63,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-28 Roma-Chievo,Chievo,Roberto Inglese,2,2017,7840,2018-04-28 16:00:00,211885,109,1340,,,0.7612990140914917,0.885,0.5,58,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-04-29 Benevento-Udinese,Benevento,Massimo Coda,2,2017,7846,2018-04-29 13:00:00,212332,222,3832,,,0.7612990140914917,0.885,0.5,75,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-29 Crotone-Sassuolo,Sassuolo,Domenico Berardi,2,2017,7848,2018-04-29 10:30:00,212158,104,1612,,,0.7612990140914917,0.885,0.5,46,Left Foot,Penalty,Goal
ITA-Serie A,1718,2018-04-29 Sampdoria-Cagliari,Sampdoria,Fabio Quagliarella,2,2017,7839,2018-04-29 13:00:00,212225,102,1230,,,0.7612990140914917,0.885,0.5,41,Right Foot,Penalty,Shot On Post
ITA-Serie A,1718,2018-04-29 Torino-Lazio,Lazio,Luis Alberto,2,2017,7843,2018-04-29 18:45:00,212651,96,1219,,,0.7612990140914917,0.885,0.5,22,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-05-05 Juventus-Bologna,Bologna,Simone Verdi,2,2017,7851,2018-05-05 19:45:00,213517,97,1445,,,0.7612990140914917,0.885,0.5,29,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-05-06 SPAL 2013-Benevento,SPAL 2013,Mirco Antenucci,2,2017,7850,2018-05-06 14:00:00,213707,221,6187,,,0.7612990140914917,0.885,0.5,81,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-05-13 Bologna-Chievo,Bologna,Simone Verdi,2,2017,7860,2018-05-13 14:00:00,215453,97,1445,,,0.7612990140914917,0.885,0.5,11,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-05-13 Crotone-Lazio,Lazio,Senad Lulic,2,2017,7863,2018-05-13 14:00:00,215472,96,1205,,,0.7612990140914917,0.885,0.5,16,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-05-13 Verona-Udinese,Verona,Lee Seung-Woo,2,2017,7868,2018-05-13 14:00:00,215533,94,6285,,,0.4179109930992126,0.885,0.4959999847412109,34,Right Foot,Penalty,Missed Shot
ITA-Serie A,1718,2018-05-19 Juventus-Verona,Juventus,Stephan Lichtsteiner,2,2017,7874,2018-05-19 00:00:00,215982,98,1303,,,0.7612990140914917,0.885,0.5,84,Right Foot,Penalty,Saved Shot
ITA-Serie A,1718,2018-05-20 Cagliari-Atalanta,Atalanta,Mattia Caldara,2,2017,7869,2018-05-20 14:00:00,216483,107,1486,,,0.7612990140914917,0.885,0.5,91,Right Foot,Penalty,Missed Shot
ITA-Serie A,1718,2018-05-20 Lazio-Inter,Inter,Mauro Icardi,2,2017,7875,2018-05-20 14:00:00,216659,106,1513,,,0.7612990140914917,0.885,0.5,77,Right Foot,Penalty,Goal
ITA-Serie A,1718,2018-05-20 SPAL 2013-Sampdoria,SPAL 2013,Mirco Antenucci,2,2017,7877,2018-05-20 14:00:00,216442,221,6187,,,0.7612990140914917,0.885,0.5,3,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-08-18 Chievo-Juventus,Chievo,Emanuele Giaccherini,2,2018,9577,2018-08-18 19:00:00,218153,109,1033,,,0.7612990140914917,0.885,0.5,55,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-08-19 Parma Calcio 1913-Udinese,Udinese,Rodrigo de Paul,2,2018,9582,2018-08-19 21:30:00,218779,99,1145,,,0.7612990140914917,0.885,0.5,64,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-08-19 Sassuolo-Inter,Sassuolo,Domenico Berardi,2,2018,9583,2018-08-19 21:30:00,218794,104,1612,,,0.7612990140914917,0.885,0.5,26,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-08-26 Cagliari-Sassuolo,Sassuolo,Kevin-Prince Boateng,2,2018,9591,2018-08-26 21:30:00,220883,104,1819,,,0.7612990140914917,0.885,0.5,98,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-15 Frosinone-Sampdoria,Sampdoria,Dawid Kownacki,2,2018,9609,2018-09-15 18:30:00,223931,102,6190,,,0.7611770033836365,0.885,0.5,82,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-22 Sampdoria-Inter,Sampdoria,Gregoire Defrel,2,2018,9624,2018-09-22 18:30:00,225533,102,1468,,,0.0885232985019683,0.879000015258789,0.500999984741211,10,Left Foot,Penalty,Blocked Shot
ITA-Serie A,1819,2018-09-23 Torino-Napoli,Torino,Andrea Belotti,2,2018,9626,2018-09-23 10:30:00,225638,113,1186,,,0.7612990140914917,0.885,0.5,50,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-25 Inter-Fiorentina,Inter,Mauro Icardi,2,2018,9631,2018-09-25 19:00:00,226375,106,1513,,,0.7612180113792419,0.885,0.5,44,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-26 Cagliari-Sampdoria,Sampdoria,Dawid Kownacki,2,2018,9628,2018-09-26 19:00:00,226849,102,6190,,,0.7612990140914917,0.885,0.5,91,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2018-09-27 Empoli-AC Milan,Empoli,Francesco Caputo,2,2018,9629,2018-09-27 19:00:00,227538,108,6980,,,0.7612990140914917,0.885,0.5,70,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-30 Fiorentina-Atalanta,Fiorentina,Jordan Veretout,2,2018,9642,2018-09-30 13:00:00,228592,110,677,,,0.7612990140914917,0.885,0.5,61,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-09-30 Frosinone-Genoa,Frosinone,Camillo Ciano,2,2018,9643,2018-09-30 13:00:00,228616,112,7015,,,0.7612990140914917,0.885,0.5,40,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-06 Empoli-Roma,Empoli,Francesco Caputo,2,2018,9649,2018-10-06 18:30:00,252124,108,6980,,,0.7612590193748474,0.885,0.5,57,Right Foot,Penalty,Missed Shot
ITA-Serie A,1819,2018-10-07 SPAL 2013-Inter,SPAL 2013,Mirco Antenucci,2,2018,9654,2018-10-07 18:30:00,252295,221,6187,,,0.7612990140914917,0.885,0.5,17,Right Foot,Penalty,Missed Shot
ITA-Serie A,1819,2018-10-20 Roma-SPAL 2013,SPAL 2013,Andrea Petagna,2,2018,9663,2018-10-20 13:00:00,252327,221,1493,,,0.7612990140914917,0.885,0.5,37,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-20 Udinese-Napoli,Napoli,Dries Mertens,2,2018,9665,2018-10-20 18:30:00,252392,105,1384,,,0.7612990140914917,0.885,0.5,81,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-21 Chievo-Atalanta,Chievo,Valter Birsa,2,2018,9658,2018-10-21 13:00:00,252459,109,1336,,,0.7612990140914917,0.885,0.5,83,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-21 Fiorentina-Cagliari,Fiorentina,Jordan Veretout,2,2018,9659,2018-10-21 16:00:00,252495,110,677,,,0.7612990140914917,0.885,0.5,59,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-21 Frosinone-Empoli,Frosinone,Daniel Ciofani,2,2018,9660,2018-10-21 10:30:00,252414,112,1868,,,0.7612990140914917,0.885,0.5,53,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-21 Parma Calcio 1913-Lazio,Lazio,Ciro Immobile,2,2018,9662,2018-10-21 13:00:00,252479,96,1209,,,0.7612990140914917,0.885,0.5,80,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-27 Empoli-Juventus,Juventus,Cristiano Ronaldo,2,2018,9669,2018-10-27 16:00:00,252622,98,2371,,,0.7612990140914917,0.885,0.5,53,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-28 Genoa-Udinese,Genoa,Rômulo,2,2018,9670,2018-10-28 13:00:00,252696,101,1849,,,0.7612590193748474,0.885,0.5,31,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-10-28 Sassuolo-Bologna,Sassuolo,Kevin-Prince Boateng,2,2018,9673,2018-10-28 10:30:00,254837,104,1819,,,0.7612990140914917,0.885,0.5,84,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-03 Fiorentina-Roma,Fiorentina,Jordan Veretout,2,2018,9679,2018-11-03 17:00:00,252942,110,677,,,0.7612990140914917,0.885,0.5,31,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-04 Sampdoria-Torino,Sampdoria,Fabio Quagliarella,2,2018,9685,2018-11-04 14:00:00,253073,102,1230,,,0.7612990140914917,0.885,0.5,64,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2018-11-04 Sampdoria-Torino,Torino,Andrea Belotti,2,2018,9685,2018-11-04 14:00:00,253064,113,1186,,,0.7612990140914917,0.885,0.5,42,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-11 AC Milan-Juventus,AC Milan,Gonzalo Higuaín,2,2018,9696,2018-11-11 19:30:00,253436,111,1293,,,0.7612990140914917,0.885,0.5,40,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2018-11-11 Atalanta-Inter,Inter,Mauro Icardi,2,2018,9687,2018-11-11 11:30:00,253289,106,1513,,,0.7612990140914917,0.885,0.5,46,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-11 Chievo-Bologna,Chievo,Riccardo Meggiorini,2,2018,9688,2018-11-11 14:00:00,253301,109,1337,,,0.7612990140914917,0.885,0.5,19,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-11 Empoli-Udinese,Udinese,Rodrigo de Paul,2,2018,9689,2018-11-11 14:00:00,253361,99,1145,,,0.7612590193748474,0.885,0.5,79,Right Foot,Penalty,Missed Shot
ITA-Serie A,1819,2018-11-25 Empoli-Atalanta,Empoli,Francesco Caputo,2,2018,9699,2018-11-25 14:00:00,253612,108,6980,,,0.7612590193748474,0.885,0.5,38,Right Foot,Penalty,Shot On Post
ITA-Serie A,1819,2018-11-25 Genoa-Sampdoria,Genoa,Krzysztof Piatek,2,2018,9700,2018-11-25 19:30:00,253696,101,7090,,,0.7612590193748474,0.885,0.5,16,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-11-25 Parma Calcio 1913-Sassuolo,Sassuolo,Khouma Babacar,2,2018,9705,2018-11-25 11:30:00,253558,104,1434,,,0.7612990140914917,0.885,0.5,35,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-01 Fiorentina-Juventus,Juventus,Cristiano Ronaldo,2,2018,9709,2018-12-01 17:00:00,253796,98,2371,,,0.7612990140914917,0.885,0.5,78,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-02 AC Milan-Parma Calcio 1913,AC Milan,Franck Kessié,2,2018,9711,2018-12-02 11:30:00,253841,111,1489,,,0.7612590193748474,0.885,0.5,70,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-02 AC Milan-Parma Calcio 1913,Parma Calcio 1913,Alberto Grassi,2,2018,9711,2018-12-02 11:30:00,253839,230,1504,281094.0,Alessandro Bastoni,0.2935659885406494,0.8809999847412109,0.499000015258789,57,Right Foot,Penalty,Missed Shot
ITA-Serie A,1819,2018-12-02 Roma-Inter,Roma,Aleksandar Kolarov,2,2018,9716,2018-12-02 19:30:00,253984,95,621,,,0.7612590193748474,0.885,0.5,73,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-02 Torino-Genoa,Torino,Andrea Belotti,2,2018,9715,2018-12-02 14:00:00,253918,113,1186,,,0.7612590193748474,0.885,0.5,49,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-08 Lazio-Sampdoria,Lazio,Ciro Immobile,2,2018,9718,2018-12-08 19:30:00,254874,96,1209,,,0.7612590193748474,0.885,0.5,95,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-09 Genoa-SPAL 2013,Genoa,Krzysztof Piatek,2,2018,9726,2018-12-09 17:00:00,254245,101,7090,,,0.7612990140914917,0.885,0.5,37,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-15 Inter-Udinese,Inter,Mauro Icardi,2,2018,9733,2018-12-15 17:00:00,254325,106,1513,,,0.7612990140914917,0.885,0.5,75,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-15 Torino-Juventus,Juventus,Cristiano Ronaldo,2,2018,9727,2018-12-15 19:30:00,254348,98,2371,,,0.7612990140914917,0.885,0.5,69,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-22 Empoli-Sampdoria,Empoli,Manuel Pasqual,2,2018,9744,2018-12-22 14:00:00,254733,108,1309,,,0.7612990140914917,0.885,0.5,10,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-22 Genoa-Atalanta,Atalanta,Duván Zapata,2,2018,9745,2018-12-22 14:00:00,254783,107,1148,,,0.7612990140914917,0.885,0.5,54,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-22 Genoa-Atalanta,Atalanta,Josip Ilicic,2,2018,9745,2018-12-22 14:00:00,254768,107,1426,,,0.7612990140914917,0.885,0.5,35,Left Foot,Penalty,Saved Shot
ITA-Serie A,1819,2018-12-22 Lazio-Cagliari,Cagliari,João Pedro,2,2018,9737,2018-12-22 11:30:00,254605,116,1592,,,0.7612990140914917,0.885,0.5,92,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-22 Udinese-Frosinone,Frosinone,Camillo Ciano,2,2018,9742,2018-12-22 14:00:00,254723,112,7015,,,0.7612590193748474,0.885,0.5,60,Left Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-26 Roma-Sassuolo,Roma,Diego Perotti,2,2018,9753,2018-12-26 17:00:00,255130,95,1539,,,0.7612590193748474,0.885,0.5,7,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-29 Juventus-Sampdoria,Juventus,Cristiano Ronaldo,2,2018,9760,2018-12-29 11:30:00,263334,98,2371,,,0.7612990140914917,0.885,0.5,64,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-29 Juventus-Sampdoria,Sampdoria,Fabio Quagliarella,2,2018,9760,2018-12-29 11:30:00,263325,102,1230,,,0.7612590193748474,0.885,0.5,32,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-29 Lazio-Torino,Torino,Andrea Belotti,2,2018,9761,2018-12-29 14:00:00,263429,113,1186,,,0.7612180113792419,0.885,0.5,47,Right Foot,Penalty,Goal
ITA-Serie A,1819,2018-12-29 Udinese-Cagliari,Udinese,Kevin Lasagna,2,2018,9766,2018-12-29 14:00:00,263530,99,1903,,,0.7612990140914917,0.885,0.5,60,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-01-19 Roma-Torino,Roma,Aleksandar Kolarov,2,2018,9774,2019-01-19 14:00:00,276359,95,621,,,0.7612990140914917,0.885,0.5,33,Left Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-19 Udinese-Parma Calcio 1913,Parma Calcio 1913,Roberto Inglese,2,2018,9776,2019-01-19 17:00:00,276382,230,1340,,,0.7612990140914917,0.885,0.5,10,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-20 Fiorentina-Sampdoria,Sampdoria,Fabio Quagliarella,2,2018,9768,2019-01-20 14:00:00,276494,102,1230,,,0.7612990140914917,0.885,0.5,80,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-21 Juventus-Chievo,Juventus,Cristiano Ronaldo,2,2018,9772,2019-01-21 19:30:00,276644,98,2371,,,0.7612990140914917,0.885,0.5,51,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-01-26 Sampdoria-Udinese,Sampdoria,Fabio Quagliarella,2,2018,9779,2019-01-26 17:00:00,276690,102,1230,,,0.7612990140914917,0.885,0.5,32,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-26 Sampdoria-Udinese,Sampdoria,Fabio Quagliarella,2,2018,9779,2019-01-26 17:00:00,276702,102,1230,,,0.7612990140914917,0.885,0.5,55,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-26 Sassuolo-Cagliari,Sassuolo,Khouma Babacar,2,2018,9780,2019-01-26 14:00:00,276669,104,1434,,,0.7612590193748474,0.885,0.5,48,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-27 Atalanta-Roma,Atalanta,Duván Zapata,2,2018,9782,2019-01-27 14:00:00,276836,107,1148,,,0.7612990140914917,0.885,0.5,69,Right Foot,Penalty,Missed Shot
ITA-Serie A,1819,2019-01-27 Chievo-Fiorentina,Chievo,Sergio Pellissier,2,2018,9784,2019-01-27 11:30:00,276761,109,1347,,,0.7612990140914917,0.885,0.5,59,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-27 Chievo-Fiorentina,Chievo,Sergio Pellissier,2,2018,9784,2019-01-27 11:30:00,276774,109,1347,,,0.7612990140914917,0.885,0.5,84,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-01-27 Lazio-Juventus,Juventus,Cristiano Ronaldo,2,2018,9786,2019-01-27 19:30:00,276914,98,2371,,,0.7612590193748474,0.885,0.5,87,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-01-27 Parma Calcio 1913-SPAL 2013,Parma Calcio 1913,Roberto Inglese,2,2018,9778,2019-01-27 14:00:00,276781,230,1340,,,0.7612990140914917,0.885,0.5,10,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-02 Napoli-Sampdoria,Napoli,Simone Verdi,2,2018,9795,2019-02-02 17:00:00,277003,105,1445,,,0.7612990140914917,0.885,0.5,88,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-03 Roma-AC Milan,Roma,Patrik Schick,2,2018,9796,2019-02-03 19:30:00,277143,95,1236,306245.0,Alessandro Florenzi,0.0367413982748985,0.885,0.5029999923706054,43,,Penalty,Saved Shot
ITA-Serie A,1819,2019-02-07 Lazio-Empoli,Lazio,Felipe Caicedo,2,2018,9801,2019-02-07 19:30:00,277215,96,2116,,,0.7612990140914917,0.885,0.5,41,Left Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-10 AC Milan-Cagliari,Cagliari,João Pedro,2,2018,9802,2019-02-10 19:30:00,277442,116,1592,306587.0,Luca Pellegrini,0.063262403011322,0.8819999694824219,0.4959999847412109,59,Left Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-02-10 Torino-Udinese,Udinese,Rodrigo de Paul,2,2018,9806,2019-02-10 14:00:00,277394,99,1145,,,0.7612590193748474,0.885,0.5,74,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-02-17 SPAL 2013-Fiorentina,Fiorentina,Jordan Veretout,2,2018,9815,2019-02-17 11:30:00,277561,110,677,,,0.7612990140914917,0.885,0.5,78,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-17 Udinese-Chievo,Udinese,Lukasz Teodorczyk,2,2018,9816,2019-02-17 14:00:00,277627,99,6998,,,0.7612990140914917,0.885,0.5,84,Right Foot,Penalty,Saved Shot
ITA-Serie A,1819,2019-02-18 Roma-Bologna,Roma,Aleksandar Kolarov,2,2018,9814,2019-02-18 19:30:00,277730,95,621,,,0.7612990140914917,0.885,0.5,54,Left Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-24 Fiorentina-Inter,Fiorentina,Jordan Veretout,2,2018,9819,2019-02-24 19:30:00,277956,110,677,,,0.7612990140914917,0.885,0.5,100,Right Foot,Penalty,Goal
ITA-Serie A,1819,2019-02-24 Fiorentina-Inter,Inter,Ivan Perisic,2,2018,9819,2019-02-24 19:30:00,277946,106,448,,,0.7612590193748474,0.885,0.5,51,Left Foot,Penalty,Goal
