league,season,game,team,player,is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,shots_faced,goal_assists,offsides,shots_on_target,total_goals,total_shots,saves
GER-Bundesliga,2324,2024-03-03 FC Cologne-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-03-03 FC Cologne-Bayer Leverkusen,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-03 TSG Hoffenheim-Werder Bremen,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-03-03 TSG Hoffenheim-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-08 VfB Stuttgart-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-08 VfB Stuttgart-1. FC Union Berlin,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-09 Bayern Munich-Mainz,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-09 Bayern Munich-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-09 Borussia Mönchengladbach-FC Cologne,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-09 Borussia Mönchengladbach-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-09 FC Augsburg-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-09 FC Augsburg-1. FC Heidenheim 1846,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-09 RB Leipzig-SV Darmstadt 98,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-09 RB Leipzig-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-03-09 Werder Bremen-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-09 Werder Bremen-Borussia Dortmund,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-10 Bayer Leverkusen-VfL Wolfsburg,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-10 Bayer Leverkusen-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-03-10 Eintracht Frankfurt-TSG Hoffenheim,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-10 Eintracht Frankfurt-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-10 VfL Bochum-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-03-10 VfL Bochum-SC Freiburg,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-15 FC Cologne-RB Leipzig,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-15 FC Cologne-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 1. FC Heidenheim 1846-Borussia Mönchengladbach,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 1. FC Heidenheim 1846-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-16 1. FC Union Berlin-Werder Bremen,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 1. FC Union Berlin-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-16 Mainz-VfL Bochum,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 Mainz-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-16 SV Darmstadt 98-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 SV Darmstadt 98-Bayern Munich,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 TSG Hoffenheim-VfB Stuttgart,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2024-03-16 TSG Hoffenheim-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-16 VfL Wolfsburg-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-16 VfL Wolfsburg-FC Augsburg,VfL Wolfsburg,Pavao Pervan,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-17 Borussia Dortmund-Eintracht Frankfurt,Borussia Dortmund,Alexander Meyer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-17 Borussia Dortmund-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-17 SC Freiburg-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-17 SC Freiburg-Bayer Leverkusen,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-30 Bayer Leverkusen-TSG Hoffenheim,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-30 Bayer Leverkusen-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2024-03-30 Bayern Munich-Borussia Dortmund,Bayern Munich,Sven Ulreich,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-30 Bayern Munich-Borussia Dortmund,Borussia Dortmund,Alexander Meyer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-30 Borussia Mönchengladbach-SC Freiburg,Borussia Mönchengladbach,Jonas Omlin,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-30 Borussia Mönchengladbach-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-30 Eintracht Frankfurt-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-30 Eintracht Frankfurt-1. FC Union Berlin,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-30 RB Leipzig-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2024-03-30 RB Leipzig-Mainz,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-30 Werder Bremen-VfL Wolfsburg,VfL Wolfsburg,Pavao Pervan,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-30 Werder Bremen-VfL Wolfsburg,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-31 FC Augsburg-FC Cologne,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-31 FC Augsburg-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-31 VfB Stuttgart-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-31 VfB Stuttgart-1. FC Heidenheim 1846,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,,1.0,0.0,1.0,1.0
GER-Bundesliga,2324,2024-03-31 VfL Bochum-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-03-31 VfL Bochum-SV Darmstadt 98,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-04-05 Eintracht Frankfurt-Werder Bremen,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-04-05 Eintracht Frankfurt-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-06 1. FC Heidenheim 1846-Bayern Munich,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-06 1. FC Heidenheim 1846-Bayern Munich,Bayern Munich,Sven Ulreich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-04-06 1. FC Union Berlin-Bayer Leverkusen,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,,0.0,0.0,2.0,7.0
GER-Bundesliga,2324,2024-04-06 1. FC Union Berlin-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-04-06 Borussia Dortmund-VfB Stuttgart,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-04-06 Borussia Dortmund-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-04-06 FC Cologne-VfL Bochum,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-04-06 FC Cologne-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-06 Mainz-SV Darmstadt 98,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-06 Mainz-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-06 SC Freiburg-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-04-06 SC Freiburg-RB Leipzig,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-07 TSG Hoffenheim-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-07 TSG Hoffenheim-FC Augsburg,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-07 VfL Wolfsburg-Borussia Mönchengladbach,Borussia Mönchengladbach,Jonas Omlin,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-07 VfL Wolfsburg-Borussia Mönchengladbach,VfL Wolfsburg,Pavao Pervan,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-12 FC Augsburg-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-12 FC Augsburg-1. FC Union Berlin,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-13 Bayern Munich-FC Cologne,Bayern Munich,Sven Ulreich,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-13 Bayern Munich-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-13 Borussia Mönchengladbach-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-13 Borussia Mönchengladbach-Borussia Dortmund,Borussia Mönchengladbach,Jonas Omlin,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-13 Mainz-TSG Hoffenheim,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-04-13 Mainz-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-13 RB Leipzig-VfL Wolfsburg,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-13 RB Leipzig-VfL Wolfsburg,VfL Wolfsburg,Pavao Pervan,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-13 VfB Stuttgart-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-13 VfB Stuttgart-Eintracht Frankfurt,VfB Stuttgart,Fabian Bredlow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-13 VfL Bochum-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-13 VfL Bochum-1. FC Heidenheim 1846,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-14 Bayer Leverkusen-Werder Bremen,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-14 Bayer Leverkusen-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-14 SV Darmstadt 98-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-14 SV Darmstadt 98-SC Freiburg,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-19 Eintracht Frankfurt-FC Augsburg,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-04-19 Eintracht Frankfurt-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-20 1. FC Heidenheim 1846-RB Leipzig,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-04-20 1. FC Heidenheim 1846-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-20 1. FC Union Berlin-Bayern Munich,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-20 1. FC Union Berlin-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-04-20 FC Cologne-SV Darmstadt 98,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-20 FC Cologne-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-20 TSG Hoffenheim-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-04-20 TSG Hoffenheim-Borussia Mönchengladbach,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-04-20 VfL Wolfsburg-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,0.0,4.0
